locus_id,chrom,sentinel_pos,confidence,label_set,gene_id,gene_name,gene_biotype,label,abs_tss_distance,tss_distance_rank,is_nearest_tss,has_any_brain_eqtl,brain_eqtl_max_slope,brain_eqtl_max_neg_log10_pval,has_re2g_link,re2g_max_score,re2g_total_elements,has_both_eqtl_and_re2g
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000188886,ASTL,protein_coding,0,312794,21,0,1,1.3139761686325073,4.474940176730761,1,0.9999955449890352,20,1
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000158050,DUSP2,protein_coding,0,319732,22,0,0,0.0,-0.0,1,0.9999957330313808,12,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000084090,STARD7,protein_coding,0,383119,29,0,1,1.0630954504013062,5.282820983465357,1,0.999926762814606,3,1
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000135956,TMEM127,protein_coding,0,440339,35,0,1,0.2827880382537842,6.541774087597896,1,0.9999832534734524,2,1
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000144021,CIAO1,protein_coding,0,440451,36,0,1,0.5074107646942139,4.490827927676877,1,0.9999753779740485,2,1
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000144028,SNRNP200,protein_coding,0,495563,37,0,1,0.6993993520736694,5.557948334179147,1,0.9999995305993076,3,1
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000230747,ENSG00000230747,lncRNA,0,496023,38,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000198885,ITPRIPL1,protein_coding,0,499609,39,0,1,1.5115242004394531,9.819998596343847,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000294820,ENSG00000294820,lncRNA,0,338374,25,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000295024,ENSG00000295024,lncRNA,0,241187,15,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000295043,ENSG00000295043,lncRNA,0,232654,13,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000295287,ENSG00000295287,lncRNA,0,107394,4,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000291176,ENSG00000291176,lncRNA,0,184796,10,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000297448,ENSG00000297448,lncRNA,0,423054,34,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000228873,ENSG00000228873,lncRNA,0,321304,23,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000272913,LINC03052,lncRNA,0,298487,19,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000304046,ENSG00000304046,lncRNA,0,332206,24,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000304650,ENSG00000304650,lncRNA,0,141019,5,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000235584,ENSG00000235584,lncRNA,0,184707,9,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000304695,ENSG00000304695,lncRNA,0,142926,6,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000204685,STARD7-AS1,lncRNA,0,382681,28,0,0,0.0,-0.0,1,0.9999808257983872,3,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000290897,ENSG00000290897,lncRNA,0,36110,3,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000232931,LINC00342,lncRNA,0,9295,1,1,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000307276,ENSG00000307276,lncRNA,0,31300,2,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000307472,ENSG00000307472,lncRNA,0,500397,40,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000309546,ENSG00000309546,lncRNA,0,405223,32,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000291126,ENSG00000291126,lncRNA,0,299219,20,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000293713,ENSG00000293713,lncRNA,0,246993,16,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000304755,ENSG00000304755,lncRNA,0,218768,12,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000304720,ENSG00000304720,lncRNA,0,183710,8,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000309507,ENSG00000309507,lncRNA,0,390003,30,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000309526,ENSG00000309526,lncRNA,0,390914,31,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000305196,ENSG00000305196,lncRNA,0,355918,27,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000124205,EDN3,protein_coding,0,277527,21,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000225129,ENSG00000225129,lncRNA,0,334858,24,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000230352,ENSG00000230352,lncRNA,0,341857,25,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000227282,ENSG00000227282,lncRNA,0,492275,37,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000254620,ENSG00000254620,lncRNA,0,428499,35,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000268941,LINC01711,lncRNA,0,388144,30,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000254995,STX16-NPEPL1,protein_coding,0,371482,27,0,0,0.0,-0.0,1,0.999912398381134,2,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000215440,NPEPL1,protein_coding,0,333785,23,0,1,0.6745994091033936,27.68517931398821,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000254419,ENSG00000254419,lncRNA,0,312121,22,0,1,0.5845745205879211,5.487283704369187,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000270279,ENSG00000270279,lncRNA,0,268565,19,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000268649,ENSG00000268649,lncRNA,0,205191,16,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000285091,ENSG00000285091,lncRNA,0,41747,8,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000101158,NELFCD,protein_coding,0,41708,7,0,1,1.3787897825241089,4.940578901000499,1,0.9999906359655204,9,1
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000101162,TUBB1,protein_coding,1,3487,1,1,1,0.8465116620063782,5.920612287856534,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000124172,ATP5F1E,protein_coding,0,9429,2,0,0,0.0,-0.0,1,0.9999980671777488,3,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000101166,PRELID3B,protein_coding,0,19893,5,0,1,0.2130986601114273,8.718499819815722,1,0.9999946948342034,2,1
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000101160,CTSZ,protein_coding,0,14678,4,0,0,0.0,-0.0,1,0.9999999958105228,10,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000124203,ZNF831,protein_coding,0,100465,10,0,0,0.0,-0.0,1,0.9999797022516758,3,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000087460,GNAS,protein_coding,0,183198,15,0,1,0.49877801537513733,5.08976491032016,1,0.9999936525627292,8,1
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000124222,STX16,protein_coding,0,371644,28,0,1,0.1652572602033615,5.812256154987727,1,0.9999742556073218,3,1
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000270951,ENSG00000270951,lncRNA,0,145935,13,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000293655,ENSG00000293655,lncRNA,0,134084,11,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000225806,ENSG00000225806,lncRNA,0,134105,12,0,1,0.5290926694869995,4.86200215370526,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000235590,GNAS-AS1,lncRNA,0,167620,14,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000294804,ENSG00000294804,lncRNA,0,400483,31,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000231290,APCDD1L-DT,lncRNA,0,507537,38,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000295904,ENSG00000295904,lncRNA,0,411662,33,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000295917,ENSG00000295917,lncRNA,0,402977,32,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000289837,ENSG00000289837,lncRNA,0,9644,3,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000286309,ENSG00000286309,lncRNA,0,379955,29,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000302965,ENSG00000302965,lncRNA,0,249544,18,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000303576,ENSG00000303576,lncRNA,0,99421,9,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000287752,ENSG00000287752,lncRNA,0,446989,36,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000307134,ENSG00000307134,lncRNA,0,423022,34,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000308239,ENSG00000308239,lncRNA,0,269171,20,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000308438,ENSG00000308438,lncRNA,0,40593,6,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000309781,ENSG00000309781,lncRNA,0,370562,26,0,0,0.0,-0.0,0,0.0,0,0
LOC_20_59022916_GCST90002400,20,59022916,Medium,otg_original,ENSG00000302935,ENSG00000302935,lncRNA,0,219232,17,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_147828115_FINNGEN_R6_K11_CHRONPANC,5,147828115,High,ot_platform,ENSG00000272239,ENSG00000272239,lncRNA,0,426355,17,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_147828115_FINNGEN_R6_K11_CHRONPANC,5,147828115,High,ot_platform,ENSG00000169302,STK32A,protein_coding,0,593152,22,0,1,0.622229814529419,5.745860403860321,1,0.9999930252121988,20,1
LOC_5_147828115_FINNGEN_R6_K11_CHRONPANC,5,147828115,High,ot_platform,ENSG00000176049,JAKMIP2,protein_coding,0,45340,4,0,1,1.8913251161575317,5.7311568443885825,1,0.999997254805329,3,1
LOC_5_147828115_FINNGEN_R6_K11_CHRONPANC,5,147828115,High,ot_platform,ENSG00000113657,DPYSL3,protein_coding,0,318047,12,0,1,1.1385233402252197,4.916242580847284,1,0.9999923170838088,11,1
LOC_5_147828115_FINNGEN_R6_K11_CHRONPANC,5,147828115,High,ot_platform,ENSG00000164265,SCGB3A2,protein_coding,0,42567,3,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_147828115_FINNGEN_R6_K11_CHRONPANC,5,147828115,High,ot_platform,ENSG00000178776,C5orf46,protein_coding,0,78423,8,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_147828115_FINNGEN_R6_K11_CHRONPANC,5,147828115,High,ot_platform,ENSG00000248362,ENSG00000248362,lncRNA,0,58763,6,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_147828115_FINNGEN_R6_K11_CHRONPANC,5,147828115,High,ot_platform,ENSG00000251320,ENSG00000251320,lncRNA,0,58997,7,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_147828115_FINNGEN_R6_K11_CHRONPANC,5,147828115,High,ot_platform,ENSG00000164266,SPINK1,protein_coding,1,3556,1,1,0,0.0,-0.0,0,0.0,0,0
LOC_5_147828115_FINNGEN_R6_K11_CHRONPANC,5,147828115,High,ot_platform,ENSG00000178172,SPINK6,protein_coding,0,374679,15,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_147828115_FINNGEN_R6_K11_CHRONPANC,5,147828115,High,ot_platform,ENSG00000248109,MARCOL,protein_coding,0,393535,16,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_147828115_FINNGEN_R6_K11_CHRONPANC,5,147828115,High,ot_platform,ENSG00000214510,SPINK13,protein_coding,0,440065,18,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_147828115_FINNGEN_R6_K11_CHRONPANC,5,147828115,High,ot_platform,ENSG00000196800,SPINK14,protein_coding,0,340431,14,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_147828115_FINNGEN_R6_K11_CHRONPANC,5,147828115,High,ot_platform,ENSG00000133710,SPINK5,protein_coding,0,197568,10,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_147828115_FINNGEN_R6_K11_CHRONPANC,5,147828115,High,ot_platform,ENSG00000145879,SPINK7,protein_coding,0,484304,19,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_147828115_FINNGEN_R6_K11_CHRONPANC,5,147828115,High,ot_platform,ENSG00000204909,SPINK9,protein_coding,0,493088,20,0,1,1.302997350692749,22.89483475696539,0,0.0,0,0
LOC_5_147828115_FINNGEN_R6_K11_CHRONPANC,5,147828115,High,ot_platform,ENSG00000280780,JAKMIP2-AS1,lncRNA,0,268185,11,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_147828115_FINNGEN_R6_K11_CHRONPANC,5,147828115,High,ot_platform,ENSG00000287630,ENSG00000287630,lncRNA,0,106421,9,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_147828115_FINNGEN_R6_K11_CHRONPANC,5,147828115,High,ot_platform,ENSG00000304033,ENSG00000304033,lncRNA,0,18058,2,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_147828115_FINNGEN_R6_K11_CHRONPANC,5,147828115,High,ot_platform,ENSG00000288774,ENSG00000288774,lncRNA,0,46393,5,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_147828115_FINNGEN_R6_K11_CHRONPANC,5,147828115,High,ot_platform,ENSG00000247199,FBXO38-DT,lncRNA,0,555796,21,0,1,0.7441973090171814,7.102387539035913,0,0.0,0,0
LOC_5_147828115_FINNGEN_R6_K11_CHRONPANC,5,147828115,High,ot_platform,ENSG00000309693,ENSG00000309693,lncRNA,0,319550,13,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000162456,KNCN,protein_coding,0,475640,32,0,1,0.6592928171157837,14.112441594856564,1,0.9999999978206776,37,1
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000079277,MKNK1,protein_coding,0,540836,35,0,1,1.2548112869262695,9.829143317860627,1,0.9999853113090692,5,1
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000132780,NASP,protein_coding,0,492161,34,0,0,0.0,-0.0,1,0.9999795796190644,4,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000159588,CCDC17,protein_coding,0,451950,29,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000159592,GPBP1L1,protein_coding,0,387894,23,0,0,0.0,-0.0,1,0.9999938650809924,4,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000159596,TMEM69,protein_coding,0,387826,22,0,1,0.5618571043014526,4.28321642961212,1,0.9999961491019214,2,1
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000230896,ENSG00000230896,lncRNA,0,378932,21,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000086015,MAST2,protein_coding,0,289020,15,0,1,0.7966684103012085,5.383887873360907,1,0.9999968474152272,4,1
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000117461,PIK3R3,protein_coding,0,57029,2,0,1,4.327482223510742,4.741470505881153,1,0.9999808124186144,5,1
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000278139,P3R3URF-PIK3R3,protein_coding,0,100481,6,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000226957,ENSG00000226957,lncRNA,0,29189,1,1,0,0.0,-0.0,0,0.0,0,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000117472,TSPAN1,protein_coding,0,99066,5,0,0,0.0,-0.0,1,0.99999706398774,10,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000250719,P3R3URF,protein_coding,0,100481,6,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000171357,LURAP1,protein_coding,0,127327,8,0,0,0.0,-0.0,1,0.9999943469630288,12,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000085999,RAD54L,protein_coding,0,170454,10,0,1,0.41582319140434265,11.854407781237205,1,0.9999945354599006,5,1
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000085998,POMGNT1,protein_coding,0,144298,9,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000197429,IPP,protein_coding,0,325354,17,0,0,0.0,-0.0,1,0.9999972094389395,2,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000282881,TMEM275,protein_coding,0,467962,31,0,1,0.8993449807167053,6.992557314085904,0,0.0,0,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000197587,DMBX1,protein_coding,0,413829,27,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000224863,LINC01398,lncRNA,0,375310,20,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000132128,LRRC41,protein_coding,0,227609,12,0,0,0.0,-0.0,1,0.9999889539720388,3,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000173660,UQCRH,protein_coding,0,227691,13,0,1,0.3483487367630005,15.62671080006734,1,0.9999257866882436,3,1
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000117481,NSUN4,protein_coding,0,264782,14,0,0,0.0,-0.0,1,0.9999998521012152,8,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000117480,FAAH,protein_coding,1,318310,16,0,1,1.416656494140625,10.733086339202696,1,0.9999996865029678,12,1
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000289407,ENSG00000289407,lncRNA,0,492035,33,0,1,0.8638437390327454,7.303069610716881,0,0.0,0,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000298522,ENSG00000298522,lncRNA,0,98969,4,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000227857,ENSG00000227857,lncRNA,0,57114,3,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000300481,ENSG00000300481,lncRNA,0,388657,24,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000302565,ENSG00000302565,lncRNA,0,351483,18,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000291138,ENSG00000291138,lncRNA,0,357820,19,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000302942,ENSG00000302942,lncRNA,0,413211,26,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000302972,ENSG00000302972,lncRNA,0,390473,25,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000306015,ENSG00000306015,lncRNA,0,428372,28,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000306746,ENSG00000306746,lncRNA,0,171411,11,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_46076007_GCST90038604,1,46076007,High,ot_platform,ENSG00000269956,MKNK1-AS1,lncRNA,0,462604,30,0,1,0.3619476854801178,4.922568924510169,0,0.0,0,0
LOC_7_121128565_GCST90025982,7,121128565,Medium,otg_original,ENSG00000184408,KCND2,protein_coding,0,855390,15,0,0,0.0,-0.0,1,0.9999990065529032,6,0
LOC_7_121128565_GCST90025982,7,121128565,Medium,otg_original,ENSG00000196937,FAM3C,protein_coding,0,267799,8,0,1,0.5952931046485901,20.668481295033374,1,0.9999870531704302,15,1
LOC_7_121128565_GCST90025982,7,121128565,Medium,otg_original,ENSG00000231295,ENSG00000231295,lncRNA,0,376051,11,0,0,0.0,-0.0,0,0.0,0,0
LOC_7_121128565_GCST90025982,7,121128565,Medium,otg_original,ENSG00000106025,TSPAN12,protein_coding,0,270163,9,0,0,0.0,-0.0,1,0.9999914745010668,7,0
LOC_7_121128565_GCST90025982,7,121128565,Medium,otg_original,ENSG00000287554,ENSG00000287554,lncRNA,0,181277,5,0,0,0.0,-0.0,0,0.0,0,0
LOC_7_121128565_GCST90025982,7,121128565,Medium,otg_original,ENSG00000106034,CPED1,protein_coding,0,139868,2,0,0,0.0,-0.0,1,0.9999999102291256,13,0
LOC_7_121128565_GCST90025982,7,121128565,Medium,otg_original,ENSG00000071243,ING3,protein_coding,0,177802,3,0,0,0.0,-0.0,1,0.9999782331736384,2,0
LOC_7_121128565_GCST90025982,7,121128565,Medium,otg_original,ENSG00000002745,WNT16,protein_coding,1,196802,6,0,1,0.6283786296844482,5.63240599730772,0,0.0,0,0
LOC_7_121128565_GCST90025982,7,121128565,Medium,otg_original,ENSG00000301402,ENSG00000301402,lncRNA,0,178072,4,0,0,0.0,-0.0,0,0.0,0,0
LOC_7_121128565_GCST90025982,7,121128565,Medium,otg_original,ENSG00000289578,ENSG00000289578,lncRNA,0,387586,12,0,0,0.0,-0.0,0,0.0,0,0
LOC_7_121128565_GCST90025982,7,121128565,Medium,otg_original,ENSG00000302485,ENSG00000302485,lncRNA,0,351757,10,0,0,0.0,-0.0,0,0.0,0,0
LOC_7_121128565_GCST90025982,7,121128565,Medium,otg_original,ENSG00000305945,ENSG00000305945,lncRNA,0,492599,14,0,0,0.0,-0.0,0,0.0,0,0
LOC_7_121128565_GCST90025982,7,121128565,Medium,otg_original,ENSG00000306871,ENSG00000306871,lncRNA,0,73714,1,1,0,0.0,-0.0,0,0.0,0,0
LOC_7_121128565_GCST90025982,7,121128565,Medium,otg_original,ENSG00000308687,ENSG00000308687,lncRNA,0,214421,7,0,0,0.0,-0.0,0,0.0,0,0
LOC_7_121128565_GCST90025982,7,121128565,Medium,otg_original,ENSG00000308908,ENSG00000308908,lncRNA,0,411382,13,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_60073967_GCST000389,5,60073967,High,ot_platform,ENSG00000113448,PDE4D,protein_coding,1,448153,5,0,0,0.0,-0.0,1,0.9999984343169714,25,0
LOC_5_60073967_GCST000389,5,60073967,High,ot_platform,ENSG00000248935,ENSG00000248935,lncRNA,0,52742,1,1,0,0.0,-0.0,0,0.0,0,0
LOC_5_60073967_GCST000389,5,60073967,High,ot_platform,ENSG00000304951,ENSG00000304951,lncRNA,0,486342,7,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_60073967_GCST000389,5,60073967,High,ot_platform,ENSG00000152931,PART1,lncRNA,0,413746,3,0,1,0.7623708844184875,22.603983778714476,1,0.999999441821508,16,1
LOC_5_60073967_GCST000389,5,60073967,High,ot_platform,ENSG00000305990,ENSG00000305990,lncRNA,0,468168,6,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_60073967_GCST000389,5,60073967,High,ot_platform,ENSG00000309959,ENSG00000309959,lncRNA,0,305649,2,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_60073967_GCST000389,5,60073967,High,ot_platform,ENSG00000305967,ENSG00000305967,lncRNA,0,422248,4,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_206766559_GCST003044,1,206766559,High,ot_platform,ENSG00000162889,MAPKAPK2,protein_coding,0,81654,3,0,1,0.10180619359016418,4.424579868209731,1,0.999996155327922,16,1
LOC_1_206766559_GCST003044,1,206766559,High,ot_platform,ENSG00000162892,IL24,protein_coding,0,130884,9,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_206766559_GCST003044,1,206766559,High,ot_platform,ENSG00000162894,FCMR,protein_coding,0,156688,12,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_206766559_GCST003044,1,206766559,High,ot_platform,ENSG00000162896,PIGR,protein_coding,0,179907,13,0,0,0.0,-0.0,0,0.0,0,0
LOC_1_206766559_GCST003044,1,206766559,High,ot_platform,ENSG00000162897,FCAMR,protein_coding,0,204066,14,0,0,0.0,-0.0,0,0.0,0,0
